name,code
Hexvix,9478301000001109
Hiberix,9457301000001106
Hibi,9751501000001101
Hibicet,9501601000001105
Hibiscrub,9478401000001101
Hibitane,9512401000001104
HiBiTane Plus,10550201000001105
HibTITER,9501801000001109
Hidrasec,11472501000001108
Hioxyl,9524601000001100
Hipfix,9538401000001105
Hiprex,9524701000001105
Hirudoid,9512501000001100
Histac,9489701000001106
Histalix,9524801000001101
Histergan,9538501000001109
Histoacryl,9686801000001106
Histoacryl L,9656001000001107
Hivid,9478501000001102
Hizentra,11072401000001100
Holoclar,13085301000001102
Honvan,9501901000001103
Horizem SR,9512601000001101
Hormonin,9489801000001102
HPX,9669901000001107
HRF - brand name,9512701000001106
HTDEFIX,9502001000001106
Hulio,13278401000001102
Humaject M3,9586701000001108
HumaJect S,9584101000001104
Humalog,9538601000001108
Humalog Junior KwikPen,13113601000001104
Humalog KwikPen,9894201000001108
Humalog Mix25,9489901000001108
Humalog Mix25 KwikPen,9894301000001104
Humalog Mix25 Pen,12758001000001105
Humalog Mix50,9512801000001102
Humalog Mix50 KwikPen,9894401000001107
Humalog Mix50 Pen,12758101000001106
Humalog Pen,9502201000001100
Humalog Tempo Pen,94521000001105
Human Actrapid Penfill,9583901000001103
Human Insulatard,9512901000001108
Human Mixtard 10 Penfill,9468201000001106
Human Mixtard 20 Penfill,9450001000001107
Human Mixtard 30 Penfill,9518301000001105
Human Mixtard 40 Penfill,9462301000001100
Human Mixtard 50,9751701000001107
Human Mixtard 50 Penfill,9506801000001103
Humatrope,9530501000001106
Humira,9530601000001105
Humulin I,9450101000001108
Humulin I KwikPen,10707801000001103
Humulin I Pen,12758201000001104
Humulin Lente,9462401000001108
Humulin M2,9471901000001100
Humulin M3,9530701000001100
Humulin M3 KwikPen,10707901000001109
Humulin M3 Pen,12758301000001108
Humulin M5,9483201000001100
Humulin S,9530801000001109
Humulin Zn,9530901000001103
Hux D3,11375501000001107
Hy-Opti,12233401000001104
Hyabak,9901501000001100
Hyacyst,12466301000001107
Hyalase,9450201000001101
Hyalgan,9518401000001102
Hyate:C,9483301000001109
Hycamtin,9462501000001107
Hycosan,11709501000001101
Hycosan Plus,11709601000001102
Hydergine,9450301000001105
Hydra-Neb,13082201000001100
HydraMed,12229501000001101
HydraMed night,12647701000001103
Hydrea,9462601000001106
Hydrex,9450401000001102
Hydro-Caine,11083501000001104
Hydrocortistab,9518501000001103
Hydrocortone,9462701000001101
Hydrocyn aqua,71871000001100
Hydromol HC Intensive,10972401000001104
Hydromol Intensive,10369901000001104
Hydromoor,10370901000001101
Hydrosaluric,9506901000001109
Hydventia,13291701000001107
HyFiber,13059201000001103
Hygroton,9483401000001101
Hylaform,9691401000001101
Hylaton,92581000001101
Hylo,9894001000001102
Hylo Comod,174581000001105
Hylo Night,10980701000001104
Hylo-Care,10544901000001108
Hylo-Dual,12886701000001104
Hypaque,9675401000001109
HYPER LYS Anamix Infant,10111201000001101
HYPER LYS Maxamaid,9642601000001103
Hyperamine,9680701000001100
Hypercal,9691501000001102
HyperHAES,9670001000001106
Hypersal,11469201000001107
Hypnomidate,9462801000001105
Hypnovel,9472001000001108
HypoBase,12637101000001103
Hypolar Retard,9462901000001104
Hypolar XL,9531001000001107
Hypoloc,10105501000001103
Hypotears,9495101000001107
Hypovase,9531101000001108
Hypromol,11976601000001105
Hypurin Bovine Isophane,9518601000001104
Hypurin Bovine Lente,9483601000001103
Hypurin Bovine Neutral,9450501000001103
Hypurin Bovine Protamine Zinc,9483701000001108
Hypurin Porcine 30/70 Mix,9585201000001107
Hypurin Porcine Isophane,9483801000001104
Hypurin Porcine Neutral,9463001000001108
HyQvia,12457601000001108
Hyrimoz,13277601000001103
Hytrin,9531201000001101
iAluRil,11973401000001101
Iasibon,10982001000001102
Ibrance,12881601000001101
Ibucalm,10371901000001109
Ibuderm,9670101000001107
Ibufem,9507001000001108
Ibugel,9450601000001104
Ibular,13277001000001106
Ibuleve,9450701000001109
Ibumousse,9518701000001109
Ibuspray,9450801000001100
Ibutop,9670201000001100
ICaps,9574801000001100
Ichthopaste,12733001000001101
Iclusig,11977401000001109
Ictastan,13274101000001101
Icthaband,9670301000001109
Idacio,226071000001109
Idefirix,233171000001104
Idelvion,12761501000001104
Idrolax,9495201000001100
Ifirmasta,11970501000001109
Iglu,9656101000001108
Ikervis,12473001000001105
Ikorel,9531301000001105
Ilaris,10373001000001106
Ilaxten,10975401000001108
Ilube,9463101000001109
Ilumetri,13278501000001103
Iluvien,11714801000001104
Imazin XL,9495301000001109
Imazin XL forte,9587201000001103
Imbruvica,12230801000001105
Imcivree,553291000001102
Imdur,9483901000001105
Imfinzi,13275701000001101
Imigran,9518801000001100
Imigran Subject,9507101000001109
Imlygic,12737801000001101
ImmuCyst,9531401000001102
Immukin,9495501000001102
Immunace,9670401000001101
Immunace Extra Protection,10712001000001106
Immunoprin,9531501000001103
Imnovid,11974701000001105
Imo LA,9519001000001101
Imodium,9450901000001106
Imodium Dual Action Relief,635231000001105
Imodium Plus,9451001000001102
Impact - brand name,9691601000001103
Impact with Glutamine,9691701000001108
Implanon,9463201000001102
Imraldi,13279001000001101
Imuderm Therapeutic,9675501000001108
Imunovir,9484001000001108
Imuran,9472401000001103
Imuvac,9451101000001101
Imvaggis,10581000001104
Inadine,9665101000001107
Incivo,11075501000001108
Inconex XL,11711601000001100
Increlex,9484101000001109
Incruse Ellipta,12221201000001100
Inderal,9484201000001102
Inderal LA,9451201000001108
Inderetic,9495601000001103
Inderex,9472501000001104
Indermil,9665201000001100
Indipam XL,10106601000001105
Indivina,9579601000001100
Indocid,9507201000001102
Indocid PDA,9463301000001106
Indocid R,9531601000001104
Indolar SR,9495701000001108
Indomax SR,9507301000001106
Indomod,9451301000001104
InductOs,9472601000001100
Inegy,9575601000001103
Infacol,9472701000001105
Infaderm,9531701000001109
Infaderm Therapeutic,10103601000001103
Infadrops,9577201000001109
Infanrix,9507401000001103
Infanrix Hexa,13082601000001103
Infanrix-Hib,9686901000001100
Infanrix-IPV,9463501000001104
Infanrix-IPV + Hib,9463401000001103
Infasoy,9691801000001104
Infatrini,9665301000001109
Infatrini Peptisorb,11374001000001102
Inflectra,12456601000001106
Inflexal V,9507501000001104
Infludo,11471401000001103
Influvac Sub-unit,9586401000001101
Infukoll,9580601000001100
Inhalvent,13087201000001102
Inhixa,13059901000001108
Inlyta,11473101000001105
Innohep,9484301000001106
Innovace,9531801000001100
Innozide,9507601000001100
INOmax,245781000001100
Inovelon,9687001000001101
Inrebic,94191000001103
Inspra,9463601000001100
Instant Carobel,9665401000001101
Instanyl,10366101000001106
Instillagel,9531901000001106
Instillamed,115791000001105
Instylan,51681000001102
Insulatard,9484401000001103
Insulatard FlexPen,9586501000001102
Insulatard InnoLet,9532001000001103
Insulatard NovoLet,9451401000001107
Insulatard Penfill,9472901000001107
Insuman Basal,9484501000001104
Insuman Basal OptiSet,12758401000001100
Insuman Basal SoloStar,12758501000001101
Insuman Comb 15,9532101000001102
Insuman Comb 15 OptiSet,12758601000001102
Insuman Comb 25,9484601000001100
Insuman Comb 25 OptiSet,12758701000001107
Insuman Comb 25 SoloStar,12758801000001103
Insuman Comb 50,9484701000001105
Insuman Comb 50 OptiSet,12758901000001109
Insuman Rapid,9495801000001104
Insuman Rapid OptiSet,12759001000001104
Intal,9532201000001109
Intal Fisonair,9495901000001105
Intal Spincaps,9532301000001100
Intal Syncroner,9473001000001103
Intanza,10107301000001101
Integrilin,9532401000001108
Integrin,9532501000001107
Intelence,9896601000001100
Intracinol,430491000001102
Intrafusin 11,9691901000001105
Intrafusin 22,9692001000001102
Intralgin,9519201000001107
Intralipid,9665501000001102
Intrarosa,13290901000001101
Intratect,11468801000001100
Intrinsa,9463701000001105
IntronA,9484801000001101
Intuniv,12639101000001105
Invanz,9484901000001107
Invega,9463801000001101
Invicorp,12613801000001109
Invicorp 1,9451501000001106
Invicorp 2,9532601000001106
Invirase,9485001000001107
InVita D3,12093701000001105
Invivac,9485101000001108
Invodol SR,11707701000001103
Invokana,12086701000001103
Iomeron,9451601000001105
Ionil T,9580701000001105
Ionsys,9896301000001106
Iopidine,9451701000001100
Ipocol,9485201000001101
Ipramol,9485301000001105
Ipravent,51231000001104
Iqymune,13043701000001105
Iraksin,13115801000001101
Iressa,10365401000001105
IroFate,225381000001103
Irriclens,9665601000001103
Iscador M,9675601000001107
Iscador M c Arg,9687101000001100
Iscador M c Cu,9680801000001109
Iscador M c Hg,9670501000001102
Iscador P,9636701000001108
Iscador P c Hg,9625101000001102
Iscador Qu,9636801000001104
Iscador Qu c Arg,9617201000001105
Iscador Qu c Cu,9629301000001103
Iscador Qu c Hg,9636901000001105
Iscador Qu Series,11081801000001100
Isentress,9621701000001103
Isib XL,9519301000001103
Ismelin,9507701000001105
Ismo,9451801000001109
Ismo Retard,9532701000001101
Isocard,9519401000001106
Isodur XL,9473101000001102
Isogel,9532801000001105
Isoket,9496001000001101
Isoket Retard,9463901000001107
Isomide CR,9507801000001101
Isomil,9617301000001101
Isoplex,10706201000001101
Isopto Alkaline,9670601000001103
Isopto Atropine,9680901000001103
Isopto Carbachol,9675701000001102
Isopto Frin,9681001000001107
Isopto Plain,9670701000001108
Isordil,9473201000001109
Isordil Tembids,9451901000001103
Isosource Energy,9625201000001109
Isosource Energy Fibre,9625301000001100
Isosource Fibre,9617401000001109
Isosource Junior,9633501000001106
Isosource Standard,9621801000001107
Isotard XL,9496101000001100
Isotrex,9507901000001107
Isotrexin,9496201000001107
Isovist,9473301000001100
Isovorin,9452001000001106
Ispagel,9496301000001103
Isteranda,12225301000001106
Istin,9496401000001106
Isturisa,93031000001101
Itulazax,174491000001106
Itzenal,348171000001104
IVA Anamix Infant,10110401000001107
IVA Anamix Junior,13282301000001104
IVA Maxamaid,9628701000001109
Ivelip,9629401000001106
Ivemend,9749001000001106
Ixiaro,10105901000001106
Ixyldone,13274901000001103
Izinova,12635101000001108
Jaaps,9578501000001106
Jakavi,11470801000001105
Janumet,10543401000001102
Januvia,9452101000001107
Jardiance,12095501000001100
Javlor,10540501000001105
Jaydess,12088301000001103
Jectofer,9464001000001105
Jemperli,94321000001103
Jentadueto,11469901000001102
Jesacrin,245761000001107
Jetrea,11711901000001107
Jevity,9617501000001108
Jevity 1.5kcal,9617601000001107
Jevity Advance,655671000001109
Jevity Plus,9617701000001102
Jevity Plus HP,10101601000001102
Jevity Promote,9629501000001105
Jevtana,11372001000001109
Jext,10715001000001100
Jinarc,12635201000001101
Joint-Flex (Glucosamine hydrochloride),9902601000001108
Joint-Flex (Glucosamine sulphate),9902701000001103
Joint-Flex Glucosamine + Chondroitin + Rose-hip,10369201000001109
Joint-Flex GlucOsamine and Chondroitin,9665701000001108
Joint-Flex Max,10368501000001100
Jointace,9625401000001108
Jointace deep aroma,10105101000001108
Jointflex Extra,10551801000001102
Jomethid XL,9532901000001104
Jorveza,13273401000001109
Joy-Rides,9574901000001106
Juliperla,12619001000001104
Juluca,13126701000001106
Junior Meltus Chesty Coughs with Catarrh,9743601000001100
Junior Meltus Dry Coughs with Congestion,9739001000001105
Junior Meltus Expectorant,9742001000001103
Junior Parapaed,12734701000001102
Jylamvo,13085601000001108
Jyseleca,231371000001100
K-Cap,13287801000001107
K-Y,9639901000001100
K.Quik,11978401000001108
K.Vita,93231000001108
K.Yo,12866301000001100
Kabiven,9633601000001105
Kabiven Peripheral,9633701000001100
Kadcyla,12086101000001104
Kaftrio,229631000001106
Kalcipos-D,10972801000001102
Kaletra,9533001000001108
Kalms,10543501000001103
Kalms Lavender,13030401000001106
Kalms Night,12229601000001102
Kalms Sleep,9625501000001107
Kalspare,9533101000001109
Kalten,9575701000001108
Kalydeco,11468701000001109
Kamillosan,9637001000001109
Kamillosan baby,9617801000001106
Kanjinti,13126601000001101
Kanso DeliMCT,93931000001100
Kanso MCT,327931000001101
Kanuma,12628401000001106
Kao-C,9580801000001101
Kaodene,9464101000001106
Kapake,9452201000001100
Kapake Insts,9519501000001105
Kaplon,9533201000001102
Kapruvia,583681000001106
Karvol,9575001000001106
Katya,9464201000001104
Kay-Cee-L,9579701000001105
Kefadim,9464301000001108
Kefadol,9473401000001108
Keflex,9452301000001109
Keftid,9508001000001109
Kefzol,9452401000001101
Kelanu XL,11375001000001103
Kelhale,13118501000001108
Kelo-cote,11072101000001106
Kelo-cote UV,11071801000001108
Keloc SR,9473501000001107
Kemadrin,9485401000001102
Kemicetine,9485501000001103
Kenalog,9576201000001107
Kengrexal,12610001000001108
Kentera,9508101000001105
Kentipine MR,9473601000001106
Kenzem SR,9508201000001103
Kepivance,9452501000001102
Keppra,9452601000001103
Keral,9519601000001109
Kerendia,348231000001107
Keri Therapeutic,9625601000001106
Kerlone,9485601000001104
Keromask finishing,155131000001104
Keromask masking,155091000001102
Kerstipon,11708601000001107
Kerymax,9533301000001106
Kesimpta Sensoready,93581000001109
Ketalar,9452701000001108
Ketanodur,9519701000001104
Ketek,9473701000001101
KetoCal,9639701000001102
Ketocid,9519801000001108
KetoClassic,12865701000001105
Ketofall,13109901000001107
Ketopine,9582101000001108
Ketotard XL,9452801000001104
Ketovail,9464401000001100
Ketozip XL,9519901000001102
Ketpron XL,9520001000001100
Kevesy,13283101000001108
Kevzara,13080001000001107
KeyOmega,9905101000001107
Keytruda,12607201000001100
Kigabeq,225771000001104
Kilkof,9580901000001107
Kilkof Expectorant,10103501000001102
Kimmtrak,482831000001109
Kindergen,9617901000001100
Kineret,9533401000001103
Kinidin Durules,9496501000001105
Kinidine Durettes,9639801000001106
Kiovig,10544201000001103
Kira,9642901000001105
Kisplyx,12864501000001100
Kisqali,13084001000001104
Kivexa,9520101000001104
Klaricid,9533501000001104
Klaricid XL,9464501000001101
Klean-Prep,9578601000001105
KliarVax,13087701000001105
KliarVax Sodium Bicarbonate,13288601000001107
Kliofem,9587301000001107
Kliovance,9584401000001105
Klisyri,174481000001109
Klorafect,12607301000001109
Kloref,9496601000001109
Knoxzy,553331000001107
Kogenate,9637101000001105
Kolanticon,9496701000001104
Kolbam,12467201000001101
Komboglyze,11477701000001100
Komil,9474001000001101
Konakion,9520201000001106
Konakion MM,9464701000001107
Konakion Neonatal,9520301000001102
Konsyl,9496801000001108
Koselugo,174981000001102
KreaMoint,13096801000001104
KreaMol A,13286201000001109
Kuvan,10107601000001107
Kwai ACE,9897101000001107
Kwells,9581001000001103
Kyleena,13096201000001100
Kymriah,133121000001101
Kyntheum,13058801000001105
Kyprolis,12641301000001109
Kytril,9508401000001104
L-Mesitran,71991000001105
Laaglyda MR,11711101000001109
LaBiNIC,13017801000001103
Labosept,9581101000001102
Lacri-Lube,9582201000001101
Lacrilube,553381000001106
Lactasol,12753901000001103
LactiCare,9582301000001105
Lactocalamine,9578701000001100
Lactugal,9508501000001100
Ladropen,9533601000001100
LadyBalance,11973201000001100
Lagevrio,194571000001103
Lamictal,9474101000001100
Lamisil,9474201000001107
Lamprene,9452901000001105
Lamzarin,114751000001103
Lanacane,9660601000001107
Lanacane medicated,9692101000001101
Lanacort,9453001000001101
Lanoxin,9464801000001103
Lantus,9474301000001103
Lantus OptiClik,12759801000001106
Lantus OptiSet,12759101000001103
Lantus SoloStar,12759701000001102
Lanvis,9533701000001105
Larafen CR,9453101000001100
Larapam SR,9496901000001102
Larbex XL,10547701000001103
Largactil,9497001000001103
Lariam,9520501000001109
Lartruvo,12910901000001106
LarvE,9670801000001104
Lasikal,9497101000001102
Lasilactone,9485701000001109
Lasix,9520601000001108
Lasonil,9582401000001102
Lasoride,9453201000001107
Latuda,12219101000001101
Laxadoron,9637201000001103
Laxagol,11073201000001106
Laxido,9621901000001101
Leandra,13017701000001107
Lecado,11707801000001107
Lecaent,12455901000001107
Lecicarbon A,11970601000001108
Lecicarbon C,12461001000001101
Ledaga,10261000001108
Lederfen,9508601000001101
Lederfolin,9520801000001107
Lederkyn,9464901000001109
Ledermycin,9497201000001109
Lederspan,9474401000001106
Ledraxen,72681000001108
Lemlax,9465001000001109
Lemtrada,12091201000001101
Lens Plus Purite,9622001000001109
Lentizol,9497301000001100
Lenvima,12468701000001105
Lenzetto,225791000001100
Lepicol,9622101000001105
Lepicol Lighter,13273901000001100
Lepicol Plus+,11977501000001108
Leppin A Plus 4 Vitamin,9622201000001103
Leqvio,92341000001104
Lescol,9453301000001103
Lescol XL,9508701000001106
Lestramyl,11706301000001100
Lestrin,12763601000001101
Letybo,399381000001100
Leucomax,9474501000001105
Leukeran,9508801000001102
Leustat,9465101000001105
Levact,10708101000001107
Levemir FlexPen,9497401000001108
Levemir InnoLet,9586601000001103
Levemir Penfill,9520901000001101
Leveraxo,12866501000001107
Levest,10539501000001100
Levinan,11080401000001107
Levitra,9485801000001100
Levonelle,9508901000001108
Levosert,12461201000001107
Levovist,9474601000001109
Lexpec,9574501000001103
Lexpec Folic Acid and Iron M,9575901000001105
Lexpec Folic Acid with Iron,9579101000001109
Li-Liquid,9576401000001106
Liberate,9465201000001103
Liberim D,9474701000001104
Liberim HB,9453501000001105
Liberim IM,9453601000001109
Liberim T,9486001000001102
