"code","name","form_code","route_code","unit_dose_uom_code","unit_dose_form_size_uom_code","active_ingredient_strength_numerator_uom_code","virtual_therapeutic_moiety_code","atc_code"
"40186111000001100",Sodium iodide [I-131] 479MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40188011000001102",Sodium iodide [I-131] 477MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40189311000001105",Sodium iodide [I-131] 470MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40190611000001105",Sodium iodide [I-131] 462.5MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40190711000001101",Sodium iodide [I-131] 460MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40191811000001101",Sodium iodide [I-131] 45MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40193311000001106",Sodium iodide [I-131] 444MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40193711000001105",Sodium iodide [I-131] 440MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40194111000001106",Sodium iodide [I-131] 430MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40194911000001109",Sodium iodide [I-131] 420MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40195311000001107",Sodium iodide [I-131] 410MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40170911000001106",Sodium iodide [I-131] 518MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40172111000001107",Sodium iodide [I-131] 499.5MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40172611000001104",Sodium iodide [I-131] 490MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40173011000001102",Sodium iodide [I-131] 481MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40173711000001100",Sodium iodide [I-131] 480MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40155311000001101",Sodium iodide [I-131] 573.5MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40155511000001107",Sodium iodide [I-131] 555MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40155611000001106",Sodium iodide [I-131] 55.5MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40155411000001108",Sodium iodide [I-131] 55MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40155711000001102",Sodium iodide [I-131] 536.5MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40163811000001100",Rilpivirine 900mg/3ml prolonged-release suspension for injection vials,"420873008","78421000","415818006","258773002","258684004","777442007",n/a
"40163911000001105",Selumetinib 10mg capsules,"420692007","26643006","428641000","428641000","258684004","870754007",L01EE04
"40164011000001108",Selumetinib 25mg capsules,"420692007","26643006","428641000","428641000","258684004","870754007",L01EE04
"40121011000001102",Paclitaxel 90mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777045001",L01CD01
"40110411000001106",Generic Ryeqo 40mg/1mg/0.5mg tablets,"421026006","26643006","428673006","428673006","258685003","40104711000001109",H01CC54
"40235411000001105",Tucatinib 50mg tablets,"421026006","26643006","428673006","428673006","258684004","871714000",L01EH03
"40235311000001103",Tucatinib 150mg tablets,"421026006","26643006","428673006","428673006","258684004","871714000",L01EH03
"40166611000001105",Trastuzumab 588mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40168011000001104",Trastuzumab 651mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40169711000001106",Trastuzumab 735mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40181211000001103",Trastuzumab 882mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40184811000001100",Trastuzumab 1176mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40186611000001108",Trastuzumab 1323mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40183111000001105",Trastuzumab 1029mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40157011000001106",Trastuzumab 294mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40157111000001107",Trastuzumab 378mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40159111000001101",Trastuzumab 441mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40160311000001103",Trastuzumab 336mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","777824009",L01FD01
"40141511000001107",Trastuzumab 105mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40143211000001108",Trastuzumab 126mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40144711000001104",Trastuzumab 147mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40146711000001108",Trastuzumab 176.4mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40148311000001108",Trastuzumab 210mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40155111000001103",Sodium iodide [I-131] 60MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40155211000001109",Sodium iodide [I-131] 592MBq capsules,"420692007","26643006","428641000","428641000","229034000","783855009",V10XA01
"40124011000001104",Trastuzumab 42mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40127511000001104",Trastuzumab 46.2mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40129111000001102",Trastuzumab 54.6mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40131611000001107",Trastuzumab 63mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40137711000001107",Trastuzumab 75.6mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40139911000001102",Trastuzumab 88.2mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","777824009",L01FD01
"40121511000001105",White Birch (Betula verrucosa) pollen allergen extract 12 SQ-Bet oral lyophilisates sugar free,"385062005","37839007","428673006","428673006","10697511000001109","10567911000001106",V01AA05
"40039011000001105",Bimekizumab 160mg/1ml solution for injection pre-filled syringes,"385219001","34206005","3318611000001103","258773002","258684004","40033211000001102",L04AC21
"40038811000001106",Bimekizumab 160mg/1ml solution for injection pre-filled disposable devices,"385219001","34206005","3318611000001103","258773002","258684004","40033211000001102",L04AC21
"39998111000001104",Carboplatin 120mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"40003311000001103",Carboplatin 1000mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","775065009",L01XA02
"40003711000001104",Carboplatin 1130mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","775065009",L01XA02
"39996511000001107",Carboplatin 100mg/250ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"39996911000001100",Carboplatin 110mg/250ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"39804111000001104",Generic Octenident mouthwash sugar free,"70409003","372473007",,,,,n/a
"40042411000001108",Cavity dressing probe,,,,,,,
"40078311000001104",Generic Viscotears Tri Action eye drops preservative free,"385124005","372472002",,,,,
"40103111000001106",Generic Lung Function medical gas mixture 1,"385217004","18679011000001101",,,"258773002","40099711000001103",n/a
"40103211000001100",Generic Lung Function medical gas mixture 3,"385217004","18679011000001101",,,"258773002","40099711000001103",n/a
"40103411000001101",Hydrocortisone 10mg modified-release capsules,"385054002","26643006","428641000","428641000","258684004","776251005",H02AB09
"40103011000001105",Generic Aymes ActaSolve Protein Compact powder 57g sachets,"385041009","26643006",,,,,n/a
"40102911000001102",Generic Aymes ActaJuni Shake powder 57g sachets,"385041009","26643006",,,,,n/a
"40102811000001107",Generic Aymes ActaJuni Shake Starter Pack powder,"3097611000001100","3594011000001102",,,,,n/a
"40087211000001103",Docetaxel 180mg/250ml in Sodium chloride 0.9% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775669002",L01CD02
"40087311000001106",Generic Altraplen Compact Daily Starter Pack liquid,"3097611000001100","3594011000001102",,,,,n/a
"40039211000001100",Generic Altraplen Compact Daily liquid,"42552211000001100","26643006",,,,,n/a
"40035711000001105",Casirivimab 120mg/ml solution for infusion 2.5ml vials,"385229008","47625008","415818006","258773002","258684004","1162701003",n/a
"40035811000001102",Imdevimab 120mg/ml solution for infusion 2.5ml vials,"385229008","47625008","415818006","258773002","258684004","1162696005",n/a
"40035611000001101",Casirivimab 120mg/ml solution for infusion 2.5ml vials and Imdevimab 120mg/ml solution for infusion 2.5ml vials,"3097611000001100","3594011000001102",,,,,J06BD07
"40039111000001106",Edotreotide 40microgram kit for radiopharmaceutical preparation,"385256005","47625008","419179001","419179001","258685003","40033311000001105",V09IX09
"40026411000001106",Morphine sulfate 1mg/20ml solution for infusion pre-filled syringes,"385229008","47625008","3318611000001103","258773002","258685003","773372004",N02AA01
"40026311000001104",Morphine sulfate 10mg/50ml solution for infusion pre-filled syringes,"385229008","47625008","3318611000001103","258773002","258685003","773372004",N02AA01
"40026211000001107",Clonidine 2mg/50ml solution for infusion pre-filled syringes,"385229008","47625008","3318611000001103","258773002","258685003","775310001",C02AC01
"39998711000001103",Carboplatin 130mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"39999411000001101",Carboplatin 140mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"40000911000001105",Carboplatin 160mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"40001311000001104",Carboplatin 180mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"40001711000001100",Carboplatin 200mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"40002111000001106",Carboplatin 220mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"40002511000001102",Carboplatin 240mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258685003","775065009",L01XA02
"40002911000001109",Carboplatin 890mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","775065009",L01XA02
"40004111000001103",Carboplatin 1280mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","775065009",L01XA02
"40004511000001107",Carboplatin 1450mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","775065009",L01XA02
"40004911000001100",Carboplatin 1640mg/500ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","775065009",L01XA02
"40005311000001102",Carboplatin 1850mg/1000ml in Glucose 5% infusion bags,"14964511000001102","47625008","428672001","258773002","258684004","775065009",L01XA02
